Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
-8.658311156932432695e+00,-2.563932988317243478e-01,-3.179671012703806365e+00,-3.878115477832971614e+00,5.188160289599170305e+00,-3.705967973500258861e+00,9.306552326625650906e+00,6.656859382871182618e+00,-8.155015598491452522e+00,5.693670751122143159e+00,1.353873054332824344e+00,1.303694661069794414e+01,7.741595971602827086e-01,6.146093217482529347e+00,-4.448761054030295981e+00,3.820672000341082963e+01,-3.679096510509403117e+00,9.096916376279937211e+00,4.652528007706115964e+00
9.682783545914809054e+00,5.618444182385726293e+00,1.175786025075254315e+01,-8.693837484552895845e+00,1.323123413251811442e+01,-1.685250828272100421e+01,1.167061281559276331e+01,4.192779201045105708e+00,2.643134133864510460e+00,-2.030257963291951384e+01,-4.446423736248372727e+00,1.274338170054868158e+01,-2.042687395934011008e+01,2.069416836928678194e+01,1.801935858908801436e+01,1.749306275186178894e+01,-1.446997139401228338e+01,1.635415561988903832e+01,2.689924410829824808e+01
-1.682869771615804666e+01,-5.985586729046787013e+00,1.973094536138718880e+01,5.700021512237345434e+00,3.771516574028828561e+00,5.802863304783322462e+00,1.303265217450948299e+01,-1.323120031644576144e+01,-1.038014492053377680e+01,-9.156172503372500771e+00,-2.525022165103442262e+01,-4.586600959060250782e-01,6.616766364528706923e+00,1.897634411540069976e+01,1.385110366003307192e+01,3.529796700192126480e+01,9.834814045875727828e+00,-1.120460577671727798e+00,1.342488625353765919e+01
-3.348850299857748958e+00,5.679043134945334081e+00,-9.930909993087540855e+00,-7.433870190376026699e+00,3.284587403256437277e+00,2.465795579735035492e+00,4.169840081609270221e+00,-9.426387364192505558e+00,9.740352969743982570e+00,2.288386391265653685e+01,8.700245054363650032e-01,3.769158331377743476e+00,1.433218302412809741e+01,2.367433536564334418e+01,3.597003753120934788e-01,2.900227320167643086e+01,-2.009210488822386154e+01,6.516502323531281782e+00,4.759363495917495079e+00
1.627530651050056010e+00,-2.046429699548382075e+01,-7.388119198066499749e+00,-1.835505352142110169e+01,9.130268968292327258e+00,2.673593926062754811e+00,-9.017489545542863638e+00,3.416138705193393132e+00,-7.594280619311752467e+00,-1.213728993223071706e+00,-1.244671464438907549e+01,-1.324871850528629480e+01,-1.840387182402058031e+01,1.190934296546424420e+01,6.477856990781664770e+00,8.075801377036796680e+00,1.498922758480844442e+00,7.026238702362607391e+00,1.150821273904972486e+01
5.862223313592782148e+00,4.397073884146369238e+00,3.811000946098597630e+00,1.840371924427864769e+01,1.770334653823917037e+01,4.822937789173556311e+00,8.912972485965141800e+00,-1.543328841390776596e+01,-2.109515992770851334e+00,-9.040130653147235407e+00,-3.614683977004387927e+00,-1.253185282183729932e+01,1.063037814630995648e+01,1.066324833283693252e+01,1.762911364804020886e+00,8.180384786754645532e+00,-3.150334985654009490e+00,1.923668842934631229e+01,2.216908394536800131e+01
7.112265797928550626e+00,-2.468530124571636364e+01,-5.777431421930873334e+00,9.270306621375526746e+00,-1.072841042437340686e+00,-6.043331008118876468e+00,-1.913998565078589786e+00,-8.860324644215001655e+00,-2.751845136256112490e+00,-8.721037431729778078e+00,-1.260264170971632680e+01,7.708530594966068961e+00,6.551751934329812954e+00,2.810439076167194350e-01,-1.920355601854115912e+00,-4.087518884537963970e+00,6.617437802488536747e+00,1.426716202670419698e+01,5.826092432946734512e+00
7.933472351999252048e+00,-2.268467266984575570e+00,-7.592317545099526832e+00,1.883387785417187743e+01,5.210220087162025671e+00,1.493266569173860248e+01,5.065051408157682289e+00,3.732166841660838341e-01,-1.416267553461867656e+01,-1.360450531093236881e+00,-1.861008248318660740e+00,9.154452633857014021e+00,3.649771434321833041e+00,1.016140580102837987e+01,3.766555435725391088e-01,-8.987291837242413095e+00,2.168129993558367019e+01,3.980662893051940543e+00,-2.180273771316126385e+01
-3.487250722484375842e+00,8.542429853184914990e+00,2.444706063689071396e+00,8.740127530155358926e+00,1.511232579018601285e+01,8.131578151230403617e-02,-6.290044201466169049e+00,-7.760927505873799426e+00,1.079517826466281250e+01,9.181275704362928280e+00,-9.959869388992251160e+00,-1.742977056256335899e+01,4.817959647571381510e-01,-1.698480154909270112e+01,-3.221808270060923629e+00,-2.116216576548120543e+01,-1.841621007995864900e+01,-6.131946263084676829e+00,-2.339921882116843221e+01
-4.623517926645671849e+00,6.222953060583759743e+00,1.549419953739777611e+01,6.803649216924524623e+00,6.692888563993621531e+00,5.417108379778988514e+00,-6.001705882128080205e+00,2.292822374177033939e+00,1.285114542184842890e+01,-3.376859784852394242e+00,6.832813092901193208e-01,-1.284050718712132877e+01,2.253482712112937048e+00,5.668045261748112296e+00,-1.271928581199045105e+01,-2.676186098186627760e+01,-6.260049773186201705e+00,-1.508182741779836178e+01,-2.208439099669858763e+01
8.579758812571538940e+00,-1.298410478961941195e+01,-1.309482295099386207e+01,3.695356334203574455e+00,-2.002377281168779177e+01,-2.721253087335028464e+00,-7.013929801400029085e+00,-8.960758647325388626e-01,-1.434408019980499382e+00,-7.755224757987111417e+00,6.945117533908590879e+00,-9.310489193136618269e+00,8.664655005074227034e+00,-2.718636491475902162e+01,3.024845936377607569e-01,-1.887510034981691831e+01,-2.216151247641437116e+00,-2.709779332207893887e+01,-3.017388956782318843e+01
-1.913043248816149289e+00,-1.169664396093516956e+01,1.498334107779513147e+01,-1.860282815622781527e+00,-7.156185460664132414e+00,1.050222496044802512e+01,-1.324974300031188079e+01,-7.881703468898389353e+00,-7.595478947764433997e+00,-2.265511214348030578e+01,3.129060008237679824e+00,3.462792531409382146e+00,2.187439684292558972e+00,-1.657249036902511818e+01,-7.995440627198179051e+00,-3.254360504262159992e+01,-7.551055421236359422e+00,-2.602217414228962866e+01,-9.493266958582266213e+00
-1.275686323337921912e+01,-6.886720403226349596e+00,-5.747692185828881861e+00,5.121065819050965473e+00,7.510421004504364006e+00,1.039928430227322398e+00,-5.867476768092653394e+00,-7.644967998728455782e+00,-2.340029957289614160e+00,-9.098688250463101923e+00,-1.473105678111570249e+01,-4.305229866846764786e+00,2.691781528668957435e+01,-1.044204089691293902e+01,-5.171500703933102905e+00,-3.427798937149518821e+01,7.027202627763683651e+00,-3.188195694080958020e+01,-1.915452979905132125e+01
-1.133287214003480692e+01,1.862158623581347427e+00,3.457919212581985757e+00,-5.532324843741019293e+00,-4.001726556315162497e+00,-8.511900378392697197e-01,-1.032960829713382012e+01,1.277890247090755516e+01,-5.060197433189928873e+00,-6.982683433496704062e+00,-1.664923448220766744e+01,-1.163701070439291207e+01,-6.339758903762782616e+00,-2.739829368900891993e+01,4.600110196370663651e+00,-1.470558708686703930e+01,-3.190553894137207469e-01,-1.417125579091398002e+01,-2.930286740245654542e+01
-9.194522860016114407e+00,-2.031933190043703519e+01,1.590850721101860543e+01,-1.069229172479218271e+01,1.440354676358153263e+01,1.207357025484137303e+01,5.662661382680847844e+00,3.841244456126544193e+00,-2.273479137598032607e-01,3.214183225759576157e+00,-1.282304968454564253e+01,-3.139629017445030090e+00,1.645350637835837659e+01,-2.461588967821590046e+01,-1.593408040235939893e+01,-1.354890730746926231e+01,-7.377575912957341053e+00,-2.742762073292950475e+01,-2.357775407405871704e+01
4.971607440537640699e+00,-1.322357584855818891e-01,3.253235923021119635e+00,-3.322258169210742462e+00,1.857924013640533190e+01,-1.722870369011317138e+01,-1.064878504556051375e+01,2.473254198684927463e+00,-3.117129070085740583e+00,4.055081245016276981e+00,1.025594064763098423e+01,-3.298160902266268568e+00,-1.279601431219276497e+00,-3.431048153858012029e+01,-1.112228818205046998e+01,-1.874387426183608341e+01,-1.020914481841879429e+01,-9.045882195886839838e+00,-2.928149449042101793e+01
1.424257360705652564e+00,3.114293738000645018e+00,-2.974910481991882794e+00,1.291492291351393895e+01,-5.902451660838568870e+00,-2.800171462706204206e+00,-6.694310323773827065e+00,5.486122760949000421e-01,-9.071997751786751607e+00,1.438829938153840082e+01,2.188732070900520910e+01,9.082877451403961189e+00,-3.953400291655959631e+00,1.727229253280909660e+01,-1.077937844359537767e-01,-1.988952919110726825e+01,-2.060949746034096819e+01,-2.994054160922588537e+01,-2.096764772512989694e+01
6.904853540677683199e+00,-2.830371808709837289e+00,7.181756226947392463e+00,-1.232406686925250838e+01,-1.032502670416728385e+01,-6.126456453043193306e+00,3.181050922907199124e-02,-9.074252625940308903e+00,1.131404678476381420e+01,-1.190377194672912253e+01,-6.723118197777122163e+00,-2.660234840524194677e+00,1.007830173670883767e+01,-1.351031666102712059e+01,-1.185930439846847229e+01,3.064000289713458614e+00,6.197272564997838629e+00,4.478802302583400063e+00,-2.263396288676202062e+01
-4.272526463365343474e+00,5.253209680530519066e+00,-1.731662023324405109e+00,-1.216516650800099697e+01,-3.611823493460522005e+00,3.738798132489033144e+00,1.812425603174855837e+01,-5.643699620960807906e+00,-2.140936076684694989e+00,1.334865497152773139e+00,-1.023617806358368298e+01,1.461512374504418865e+01,-3.069857108046801564e+00,8.685290270000184165e+00,-6.441862101469872925e+00,-1.647947265311026044e+01,-6.368575242423679228e+00,-1.239477043005063628e+01,-3.768949802629232515e+00
1.585396910767142398e+00,2.237241583262040479e+00,5.213510495946143131e+00,5.913091627128223671e+00,-4.189172518681130164e+00,3.158022484422657428e+00,-6.921048329286353606e+00,-2.400722822474881468e+01,1.931650159404911093e+01,1.605422414804712927e+00,1.386806235797559594e+01,-2.044386170396565561e+01,1.740589198823492012e+01,-6.463437159619847883e+00,8.537526405922044148e+00,3.225603955038343074e+00,1.873754412545310544e+01,-3.256600797935259362e+00,-2.678739161228478771e+00
6.255903939673368441e+00,-5.416542593988953769e+00,-2.046809983778194564e+00,-4.150787044366666123e+00,1.536088287878375525e+01,-1.179776183169572029e-01,-1.382221975793000368e+01,-6.365072070088371170e+00,1.042487016189871385e+00,-9.999467118829597823e+00,-4.185443122995660126e+00,4.571817974102788007e+00,-7.469346297890429476e+00,-7.310728084471078247e+00,-2.810555310842487220e+00,-7.759979277263358455e+00,1.242707481341509634e+01,9.779374175022951476e+00,7.407248645349278071e+00
-3.093465397202384448e+00,-1.936189360259490400e+01,8.611528969890386520e+00,4.854950451594650218e+00,-1.035334418280866764e+01,-7.140021389643413485e+00,-1.311859508014845233e+01,-6.196659357872420948e+00,-4.048029738046870385e+00,9.128641737606661977e+00,-7.904668767402025509e-01,2.099594969082190588e+01,1.269684474572595079e+01,5.979468648453183377e+00,-7.556714949665528813e+00,5.489024330726314460e+00,-2.923911998281389035e+00,-1.153266887722858236e+00,2.363596591774753719e+01
4.567752375574115398e+00,1.334130815708229001e+00,-1.394231692550216373e+01,9.898574318794453930e+00,7.424302052748504188e+00,-2.403117070319708559e-01,-8.606393478044751078e+00,5.486001536548316793e+00,-2.821331320221411421e+00,1.704234002618191823e+01,1.626906132874336164e+00,-1.355058591878734786e+00,6.020554342681731619e+00,1.900803072287911633e+01,7.832434222847000527e+00,1.105269625487766127e+01,-1.338840304199193421e+00,1.740181971959669838e+01,1.624994121804123992e+01
-6.619259410666513688e+00,-9.530753652299779333e+00,-1.013521624093676188e+01,4.615324842578781173e+00,1.387837940347188592e+01,3.233686095489909373e+00,-6.568317085837777292e+00,-6.031332230490194846e+00,-3.672537080355223971e+00,2.384813276755844147e-01,-6.842915057606637319e+00,-2.789654220669443241e+00,-1.640898180286503916e+00,2.218407380272407892e+01,-1.736212189188856314e+01,2.745391045073032643e+01,-8.782170802934395226e+00,1.674934043021143637e+01,-2.699804743978627908e+00
-3.630538465650718027e+00,-5.783426248615452181e+00,-1.408928424867946383e+01,-6.322455786784477283e+00,8.192204299495042363e+00,-1.784344236391987693e+00,2.304605027829810027e+01,7.858967992908762135e+00,-1.061409725814556282e+00,-4.774201511044344315e+00,-7.754426323162577184e+00,-6.627875273479221008e+00,-9.822685649862647139e+00,1.692705235429977151e+01,-1.458621488799144217e+01,1.734452948340426204e+01,-1.742865950714208134e+00,3.572274423134282273e+01,4.159111018952219752e+01
-3.817378939983290920e+00,4.791242179630859077e+00,-5.642942919633959775e-01,1.282933808528605191e+01,4.364552710486143461e+00,1.107546909536936930e+01,9.667446492868787544e+00,-2.597312418410177237e+00,2.239898994892969064e+00,1.493877420596673211e+01,-7.764926377156814441e-01,-1.455760648253962586e+01,-9.861281616602191491e+00,2.003457199387199950e+01,-1.379190113193074296e+01,2.173929185142336351e+01,-4.650190346132224484e+00,1.841745360765968798e+01,2.735344283070127247e+01
-1.195839645589039790e+01,1.417333383434351113e+01,-1.529538218809770633e+01,7.421226826035108637e+00,-1.622111877132452085e+00,6.120146176143428818e+00,-3.150178416998489439e+00,1.485362983545386095e+00,-1.121963605697794719e+01,4.367183572797294744e+00,-4.110770384796092358e+00,1.058392447455039331e+01,-8.495531841603634504e+00,2.556056379138424006e+01,-6.825839533957748451e+00,1.970927236563807128e+01,-8.456501213267589856e-01,3.847574405053160973e+01,1.228784525101010239e+01
4.869724807855818405e+00,-3.806012344200900288e-01,-6.918315750668193154e+00,2.682785418957803203e-01,1.848976631861616227e+01,1.903217092584313652e-01,1.852853263510149873e+01,-3.118453505215521004e-01,-1.021355233698279363e+01,-1.215083280432434165e+01,-1.780711021780765790e+01,-7.895111214071358852e+00,1.107661925468394948e+01,1.435684207890357378e+01,-1.575624638641841457e+01,2.091855136036826934e+01,8.074414843240422357e+00,2.373608305703147536e+01,2.114467055848758648e+01
-4.694023402027239555e+00,5.540648364458705899e+00,-1.107508604568807975e+01,-2.158281389843114129e-01,-2.452556583713633387e+00,-2.346020280558311910e+01,-6.125807553544559525e+00,6.997881518123149291e+00,7.801741952503621569e+00,-1.938848401297866397e+00,-8.985493572175826671e+00,9.062545394567004919e+00,4.571969845637753882e-01,1.426203535575384151e+01,1.839361568622422638e+01,2.067972262073551803e+01,1.946083384537574901e+01,1.124844381465987375e+01,2.863173642324641577e+01
1.249411872768743104e-01,-1.444479341152890761e+01,1.479676229538824117e+01,3.739925394769893607e+00,9.482843174725211099e+00,-2.183085415525058526e+00,-4.112535527745138531e+00,1.206208448740678385e+01,5.126683790840318444e+00,-3.619965601060131544e+00,-1.383919489963506111e+00,3.916036642005981783e+00,7.900087560133271403e+00,3.705614227428838170e+00,-2.600560896423901269e+01,1.238883295149459052e+01,-6.845785330195020002e+00,1.755640284759131120e+01,1.158121411204268547e+01
4.807466589059090190e+00,2.455235809950345072e+00,-9.906803521758391184e+00,-3.119837002583043528e+00,-1.587352010600468821e+00,6.300965051312100051e+00,-4.712371847372888389e+00,-9.870091157145152394e+00,-1.575064443044319873e+01,-8.458330885164276225e+00,-5.543265814064076480e+00,6.577969920382130020e+00,1.529998462330602438e+00,1.713252492136689042e+01,4.117150179746238869e+00,1.561287096313594169e+01,-1.608054667328798715e+01,1.099573356353492493e+01,8.955970039328850163e+00
4.465311760299440991e+00,-5.990593767716244633e-01,-1.286545702923342382e+01,-1.631204694720059933e+01,-1.841703083068959046e+01,-2.793601339649349757e+00,1.026847842470059824e+01,1.759430724134637813e+01,5.225787819564151171e+00,-7.992104902976451264e+00,4.967642583092757746e+00,-9.446468326049949127e+00,-1.097900967162133767e+01,-9.802958531963865241e+00,-4.118084176198538948e+00,1.992086867644471226e+01,-3.205771647326181473e+00,-7.025547071210921146e+00,1.949324328593859734e+00
6.653851089727862878e+00,1.229227580626182004e+01,2.483385337657695313e+00,7.501577462616736192e+00,-2.696427108231888248e+00,3.032548691368702087e+00,-6.997338709542852975e-01,-8.567693225662585732e+00,8.403853030291934090e+00,-6.694277167505298998e+00,-7.787912033832705028e+00,3.426553597375877835e+00,3.554273146456945032e+00,-5.797223482173476938e+00,5.706654757668323530e-01,1.020818958652255226e+01,5.708078591220718812e-01,-7.097809135426089711e+00,1.397830856122743981e+01
-9.848548450942361532e-01,-5.404584760287566070e+00,1.686821154561660308e+01,6.907430198711753455e+00,-1.562838296422260909e+00,-2.245766002427522778e+00,1.507325914178987958e+01,-1.842627724217553720e+00,2.524369851744786786e+00,8.107069902126825767e+00,1.812508688582111915e+01,4.601312471814972271e-02,6.136506311740210329e+00,-3.335108234067360122e+00,-5.755887700437540389e+00,1.117217355906026910e+01,5.154149079618051132e+00,-7.686454706959731098e+00,1.607010696082274848e+01
-4.232983120441537572e+00,-2.416376171623707769e+00,-1.160670792456850009e+00,-2.301065965696724902e+01,-1.433951495762203487e+00,2.324932257168376815e+00,4.340033349543278796e+00,-5.289397966454824740e+00,-1.654079453615717199e+01,-2.943619323315906477e+00,5.226213710627759523e-01,1.907013334337643418e+00,-1.748277526005627536e+01,-8.035797072095292037e+00,-2.357041635888633468e+00,-1.858204751013887446e+01,1.081351579990841927e+01,-1.614194352370590835e+00,-4.225473063827355880e+00
